~~~~  sas 2017-10-16  ~~~~
Generated on 2018-08-02 13:21:44
Time elapsed: 115.19 s
-1: velocity var 36363.59      width var 7099.50
    velocity mean 14.26      width mean 5.20
483: velocity var 6163.18      width var 886.65
    velocity mean 20.59      width mean 20.29
485: velocity var 119.41      width var 148.40
    velocity mean 11.90      width mean 14.44
487: velocity var 37.80      width var 12.73
    velocity mean 13.85      width mean 8.73
489: velocity var 62.05      width var 141.04
    velocity mean 9.91      width mean 15.65
490: velocity var 14283.71      width var 1348.25
    velocity mean 163.19      width mean 120.48
491: velocity var 254.99      width var 231.24
    velocity mean 24.64      width mean 16.38
492: velocity var 2219.62      width var 4635.70
    velocity mean 670.38      width mean 151.59
493: velocity var 205.63      width var 4821.81
    velocity mean 10.31      width mean 58.66
494: velocity var 96.42      width var 116.79
    velocity mean 13.03      width mean 16.12
495: velocity var 49.38      width var 670.42
    velocity mean 9.25      width mean 18.78
496: velocity var 11391.27      width var 6422.67
    velocity mean 108.31      width mean 182.69
497: velocity var 7.45      width var 558.50
    velocity mean 5.83      width mean 14.84
498: velocity var 213.95      width var 3382.24
    velocity mean 21.90      width mean 26.92
501: velocity var 1765.45      width var 7009.31
    velocity mean 485.40      width mean 105.56
505: velocity var 67.55      width var 21732.31
    velocity mean 15.80      width mean 53.28
507: velocity var 6129.26      width var 4034.21
    velocity mean 297.17      width mean 233.23
508: velocity var 434781.53      width var 1643.76
    velocity mean 391.03      width mean 57.67
509: velocity var 969.88      width var 1332.33
    velocity mean 609.77      width mean 118.69
510: velocity var 28.01      width var 2481.03
    velocity mean 12.67      width mean 52.23
511: velocity var 71.21      width var 224.34
    velocity mean 15.93      width mean 16.44
512: velocity var 37.06      width var 2244.89
    velocity mean 592.01      width mean 98.16
515: velocity var 169.88      width var 862.21
    velocity mean 19.41      width mean 26.87
516: velocity var 1608.59      width var 4203.99
    velocity mean 571.68      width mean 118.61
517: velocity var 9952.26      width var 4436.66
    velocity mean 175.72      width mean 90.20
518: velocity var 168.14      width var 71.16
    velocity mean 17.25      width mean 13.21
519: velocity var 122.45      width var 338.75
    velocity mean 21.59      width mean 15.68
520: velocity var 9798.81      width var 2147.95
    velocity mean 192.61      width mean 93.63
521: velocity var 115.53      width var 1060.54
    velocity mean 13.32      width mean 30.90
522: velocity var 36.89      width var 92.55
    velocity mean 21.76      width mean 12.91
523: velocity var 205.22      width var 113.41
    velocity mean 22.03      width mean 15.21
524: velocity var 9.95      width var 28.80
    velocity mean 6.10      width mean 8.13
525: velocity var 45.38      width var 118.59
    velocity mean 9.64      width mean 14.25
526: velocity var 4079.19      width var 2182.64
    velocity mean 584.84      width mean 120.28
527: velocity var 45.87      width var 2301.03
    velocity mean 10.97      width mean 31.12
528: velocity var 72.81      width var 760.71
    velocity mean 32.98      width mean 61.06
529: velocity var 177.36      width var 1251.81
    velocity mean 16.65      width mean 65.70
531: velocity var 4889.10      width var 2104.54
    velocity mean 94.66      width mean 93.03
532: velocity var 106.70      width var 524.54
    velocity mean 11.39      width mean 19.31
533: velocity var 48.23      width var 19910.58
    velocity mean 13.66      width mean 83.72
534: velocity var 259.49      width var 2806.22
    velocity mean 45.77      width mean 115.67
535: velocity var 97.40      width var 5719.28
    velocity mean 16.45      width mean 37.64
537: velocity var 85.42      width var 178.75
    velocity mean 11.73      width mean 19.97
538: velocity var 9054.27      width var 9357.99
    velocity mean 157.03      width mean 135.58
539: velocity var 2764.29      width var 2954.00
    velocity mean 520.06      width mean 125.38
540: velocity var 38.75      width var 121.22
    velocity mean 10.10      width mean 11.69
542: velocity var 153.86      width var 141.70
    velocity mean 13.87      width mean 13.10
543: velocity var 2300.31      width var 1143.82
    velocity mean 18.56      width mean 29.11
544: velocity var 20.62      width var 182.68
    velocity mean 26.03      width mean 14.69
545: velocity var 3.65      width var 9.78
    velocity mean 6.26      width mean 6.27
548: velocity var 26.04      width var 81.49
    velocity mean 10.94      width mean 11.07
549: velocity var 185863.86      width var 27876.26
    velocity mean 106.58      width mean 87.15
551: velocity var 8244.53      width var 2401.35
    velocity mean 103.05      width mean 84.80
553: velocity var 122.13      width var 99.06
    velocity mean 16.30      width mean 17.26
555: velocity var 203.96      width var 85.81
    velocity mean 15.49      width mean 12.19
556: velocity var 13.19      width var 160.47
    velocity mean 7.88      width mean 20.28
557: velocity var 188.22      width var 244.63
    velocity mean 21.65      width mean 21.34
558: velocity var 7.83      width var 577.34
    velocity mean 4.84      width mean 22.18
559: velocity var 38.04      width var 35.46
    velocity mean 9.31      width mean 6.73
561: velocity var 50920.79      width var 48.06
    velocity mean 65.11      width mean 18.42
562: velocity var 44.15      width var 1312.38
    velocity mean 4.99      width mean 21.81
563: velocity var 102220.52      width var 161.35
    velocity mean 166.21      width mean 35.41
564: velocity var 17.84      width var 255.55
    velocity mean 21.37      width mean 13.07
566: velocity var 39.74      width var 5114.44
    velocity mean 7.52      width mean 50.20
567: velocity var 253.26      width var 1685.80
    velocity mean 28.27      width mean 30.25
568: velocity var 39.32      width var 364.79
    velocity mean 7.43      width mean 14.85
570: velocity var 232.65      width var 34.55
    velocity mean 19.47      width mean 18.94
571: velocity var 9.92      width var 29.32
    velocity mean 4.19      width mean 7.58
572: velocity var 7.36      width var 147.41
    velocity mean 3.86      width mean 21.64
575: velocity var 43.79      width var 54.78
    velocity mean 16.31      width mean 6.45
576: velocity var 17882.79      width var 176.85
    velocity mean 37.86      width mean 18.19
577: velocity var 469262.72      width var 5148.67
    velocity mean 464.22      width mean 81.43
578: velocity var 5.18      width var 312.44
    velocity mean 3.84      width mean 17.26
579: velocity var 43965.22      width var 486.74
    velocity mean 58.82      width mean 19.26
581: velocity var 92482.19      width var 165.58
    velocity mean 118.34      width mean 10.14
584: velocity var 638.68      width var 84.30
    velocity mean 29.23      width mean 15.77
585: velocity var 204.42      width var 214.94
    velocity mean 72.90      width mean 11.80
587: velocity var 11.05      width var 21.23
    velocity mean 4.84      width mean 8.12
588: velocity var 25305.25      width var 456.62
    velocity mean 65.74      width mean 14.25
589: velocity var 52.35      width var 752.88
    velocity mean 7.82      width mean 24.71
590: velocity var 3.19      width var 49.70
    velocity mean 4.00      width mean 12.50
591: velocity var 61595.35      width var 217.12
    velocity mean 81.53      width mean 13.69
592: velocity var 301.93      width var 219.78
    velocity mean 97.05      width mean 20.45
593: velocity var 2613.31      width var 3054.55
    velocity mean 120.50      width mean 136.90
594: velocity var 17.59      width var 62.25
    velocity mean 4.57      width mean 15.41
595: velocity var 5088.54      width var 490.12
    velocity mean 15.83      width mean 14.88
596: velocity var 5.93      width var 171.15
    velocity mean 4.72      width mean 17.85
597: velocity var 100426.07      width var 2378.54
    velocity mean 696.14      width mean 97.62
598: velocity var 25.33      width var 281.38
    velocity mean 10.27      width mean 16.49
599: velocity var 673.06      width var 7194.12
    velocity mean 34.95      width mean 56.94
600: velocity var 356.43      width var 145.86
    velocity mean 12.74      width mean 14.14
602: velocity var 53.19      width var 48.33
    velocity mean 6.11      width mean 8.33
603: velocity var 272.29      width var 394.19
    velocity mean 13.38      width mean 20.91
607: velocity var 6.85      width var 54.93
    velocity mean 3.53      width mean 8.19
608: velocity var 20.08      width var 203.93
    velocity mean 9.81      width mean 15.32
610: velocity var 59.34      width var 134.76
    velocity mean 8.99      width mean 17.15
611: velocity var 34.66      width var 38.57
    velocity mean 32.58      width mean 14.15
612: velocity var 8.19      width var 89.21
    velocity mean 3.88      width mean 11.32
616: velocity var 483.30      width var 1304.05
    velocity mean 22.67      width mean 38.51
617: velocity var 37.09      width var 317.07
    velocity mean 6.51      width mean 18.43
618: velocity var 716.09      width var 186.72
    velocity mean 24.15      width mean 13.29
624: velocity var 3.42      width var 6.23
    velocity mean 4.20      width mean 2.97
625: velocity var 31920.19      width var 89.52
    velocity mean 84.63      width mean 14.74
627: velocity var 4.99      width var 144.36
    velocity mean 3.08      width mean 17.41
628: velocity var 85.34      width var 170.00
    velocity mean 14.49      width mean 25.61
629: velocity var 9.76      width var 230.25
    velocity mean 4.51      width mean 20.11
630: velocity var 268.72      width var 148.11
    velocity mean 26.39      width mean 20.49
631: velocity var 87446.46      width var 10615.13
    velocity mean 182.21      width mean 91.46
632: velocity var 37.82      width var 1.55
    velocity mean 7.67      width mean 3.04
633: velocity var 30168.79      width var 179.04
    velocity mean 38.01      width mean 12.78
635: velocity var 2.14      width var 3.75
    velocity mean 2.61      width mean 5.35
636: velocity var 22495.11      width var 132.96
    velocity mean 31.56      width mean 14.84
637: velocity var 15.72      width var 476.84
    velocity mean 4.52      width mean 16.03
639: velocity var 8.84      width var 71.46
    velocity mean 4.11      width mean 7.14
641: velocity var 251.39      width var 305.73
    velocity mean 15.93      width mean 31.06
643: velocity var 44.54      width var 1872.28
    velocity mean 6.09      width mean 40.42
644: velocity var 24695.92      width var 5889.26
    velocity mean 36.44      width mean 20.66
647: velocity var 2.79      width var 106.40
    velocity mean 2.19      width mean 20.31
648: velocity var 25.77      width var 670.29
    velocity mean 5.92      width mean 27.44
649: velocity var 523.03      width var 515.98
    velocity mean 27.49      width mean 25.41
650: velocity var 12516.04      width var 244.71
    velocity mean 30.17      width mean 13.93
652: velocity var 5.52      width var 317.65
    velocity mean 3.56      width mean 23.49
654: velocity var 62.80      width var 61.44
    velocity mean 11.14      width mean 9.70
